,22RV1,647-V,A549,BFTC-905,BT-20,BT-474,BT-549,C32,CAL-120,CAL-148,CAL-51,Calu-3,Calu-6,CAMA-1,COLO-205,DMS-114,DU-4475,EVSA-T,HCC1143,HCC1187,HCC1395,HCC1419,HCC1428,HCC1500,HCC1569,HCC1806,HCC1937,HCC1954,HCC38,HCC70,HCT-116,Hs-578-T,HT-1197,HT-1376,HT-29,J82,KATOIII,KMS-11,KU-19-19,LS-513,M14,MCF7,MDA-MB-157,MDA-MB-175-VII,MDA-MB-231,MDA-MB-361,MDA-MB-415,MDA-MB-436,MDA-MB-453,MDA-MB-468,MFM-223,NCI-H1299,NCI-H1437,NCI-H1563,NCI-H1703,NCI-H1793,NCI-H1975,NCI-H2085,NCI-H2170,NCI-H2228,NCI-H226,NCI-H2291,NCI-H23,NCI-H3122,NCI-H358,NCI-H520,NCI-H522,NCI-H747,NCI-H838,NCI-SNU-16,RKO,RT4,SW48,SW620,SW780,SW837,SW900,SW948,T-24,T47D,TCCSUP,UACC-812,UM-UC-3,VCaP,VM-CUB-1
NCI-H520,445.668185616828,398.869695971268,352.379829208708,347.233134785923,390.250437993551,384.108098299265,343.747464255541,456.651444974467,318.78042815425,441.404108188255,454.003587090054,325.629389170451,375.446053994454,462.095228299811,317.877156321238,332.051612192073,241.70840967711,343.727478336804,296.49566001487,377.157722055514,372.972002078279,311.576975704264,300.192503957073,519.096094653199,325.8667940291,418.451200912175,220.027559112243,279.88623583136,488.578934713206,262.076457916147,447.704948386706,371.640856824919,306.257628570516,243.823919436499,311.833354812707,277.100917706138,262.767864010182,312.687430467083,301.229594475896,432.089218412834,315.087366258188,349.341220422847,348.200414052104,273.886761719873,348.721975329138,366.336595331642,348.910545616851,354.210890059567,243.302187854402,348.917794304638,411.854247440831,283.666328105763,330.379783897288,265.902346947096,411.796927518285,284.347733613189,350.633748910038,375.37056571605,342.662976992997,241.585127226002,467.484901683471,342.232102582302,334.415556489807,298.907555548367,356.855948234511,0,373.496497456019,319.20641261592,419.965780774785,256.104694630394,439.482778694909,248.827394699772,442.025151128807,425.294959568416,251.932514897368,472.336502255465,380.856344728002,347.071609042738,255.877149647706,349.481709640901,315.808276937226,363.213835901533,274.821907785576,302.228437614393,460.064558480596
NCI-H522,158.353244352155,145.711758777551,154.606579036928,153.887086894486,171.650075749985,209.568531140374,185.844327785847,170.457448564394,227.352596682396,156.352605122464,150.418593310896,192.505467737535,168.501564277233,169.401996558745,229.573273823876,184.580962504097,284.10343052809,172.042535554578,250.615422864025,164.347808063782,174.718529790023,294.340453785057,259.424081372116,212.3903076294,172.541894278164,159.743180144855,337.553728095435,373.574512213073,199.084502007254,341.299886551717,145.081694001084,146.311013363611,209.272449224145,454.421998008618,177.256302086943,259.914039463168,245.772199342043,191.290169822515,223.119771421831,158.241897621855,156.158351004912,186.036872738591,201.262930075944,274.35827169606,130.243589009256,183.504522254692,171.694014885381,217.512420522775,354.740963163474,180.432206777714,228.508378021953,455.044236764726,179.907887246432,258.83138765852,153.08009828938,202.060421165586,185.561000510757,153.319274645135,553.032090114878,272.202943155421,173.212115809044,172.283812236277,166.932877226448,310.796364810206,144.468201876659,373.496497456019,0,157.932365895911,166.220353898163,249.412544955263,151.695113508014,271.047630587423,142.203903028708,143.952618806525,243.116102720729,177.771487331426,153.167854474914,185.513528418222,225.527616724946,173.98456211181,180.216050896613,204.747194048453,217.804171287975,226.612330326936,165.378940533436
NCI-H747,201.619450716449,179.414098873352,152.547624698045,172.348339997617,180.973644159589,220.062751919951,171.047421019673,220.019709088625,217.823714732546,199.261997205057,210.14921997453,187.787100743138,172.901913133051,227.271917404657,193.617836678044,199.906623385541,239.925108454101,177.79130619293,220.490206837107,178.335870176046,197.372854297681,259.008232370118,232.135166952134,270.810536161058,172.881978794797,189.13413781186,281.794774906436,336.044067256429,253.052076690906,299.598057371731,204.432685312168,186.028100021009,181.692044190416,393.859222471229,155.154300760689,215.230247855909,209.959276278214,178.482456998251,196.018069550589,184.178874526574,164.393224510684,196.092919996504,195.433352876873,224.768870284839,156.100406232686,193.422664311933,187.02729124798,208.19691749765,311.148646697877,188.598825391461,244.727399644686,416.323780362619,169.736707779142,213.338200905684,190.656079346091,168.527675254278,181.961139370588,171.708776508897,498.342647594234,215.155763881802,223.739815837738,168.483992296811,175.765092449424,275.622663389085,169.464149620452,319.20641261592,157.932365895911,0,207.408288071012,236.653612374179,200.816952303562,234.66133791325,204.137542188156,182.085543770848,210.689907652378,226.476827380352,172.200527467353,167.30261062503,188.820000558219,165.447774669399,156.492694827133,206.641010406593,187.493043003618,196.454271103687,215.296333084243
NCI-H838,139.546134453936,163.370606760199,172.924496244366,174.229632441212,164.433897072764,218.570724575424,210.149016369751,157.642403005028,259.662418110334,153.864904069978,136.090146905545,222.131439639246,148.225424349828,154.419949196632,259.43508413328,222.650266825252,332.301907765596,199.23951032376,270.553729672413,194.770602127397,181.306119626129,302.744269647056,297.995141630222,190.69183548631,200.298344595031,155.507078854777,362.968832786502,412.761972522763,163.66431998194,375.958753531315,135.027076894252,156.334316745322,228.038546990322,497.108526353832,200.125333373138,283.616746228876,287.281923978348,233.113293629239,227.271546870218,149.179168480399,182.003050042162,208.157963157073,218.843937192514,305.660953105802,172.915576313795,196.182911310067,205.546403103649,240.304888605825,391.576559053704,214.923711774539,222.892598207764,496.179611468934,196.879711790178,294.480111620908,161.291102840059,221.077500973988,212.781852170298,168.709193397889,592.509638827216,320.325623041774,149.850644111912,181.575695337524,192.985689028043,342.560428165945,156.022732477254,419.965780774785,166.220353898163,207.408288071012,0,298.263467186692,136.46408493783,300.418187197573,136.545009490184,140.863128005868,276.02533932701,167.422823073805,160.97804975946,213.552691932909,257.726907962632,192.323463824096,207.563219421187,236.598595224162,239.577731452982,244.036351959084,136.7488482522
NCI-SNU-16,319.929263662601,273.419973468877,236.073511258896,239.259737056339,269.615741930951,270.138898152596,243.707833741056,320.842592229095,250.737169353665,310.524024144734,319.547051967411,236.360092049464,267.773673774423,336.128063986845,239.160092161219,229.415084008943,187.387047308389,223.878254241281,232.557091118823,247.104197814496,246.53061683017,260.874700058633,239.10183045068,392.683074213681,228.956010538271,304.638725385349,232.363655433813,270.663023285098,362.055876948103,226.145156063274,317.791014868293,253.17274868874,204.45787994459,313.170650932402,205.698364039636,233.52103068549,172.178026511836,213.760092946148,215.762299029207,306.111813753244,198.7015608136,252.991684489362,241.425694924902,202.496238787802,219.920243645784,265.059762785572,214.791442202569,256.394025333809,237.868680647143,231.719512708115,305.369894937956,330.532563236812,223.771790223771,222.494797919751,287.038679957828,192.550048951326,225.367077047753,253.723703433262,390.612191377398,201.173475504455,338.831238674691,232.111732808602,221.914131478505,246.823977686999,234.683855800747,256.104694630394,249.412544955263,236.653612374179,298.263467186692,0,303.807089616299,189.906920168877,301.072075180627,291.995078409992,176.11241936932,349.995620814173,276.78436630364,221.247694054246,163.819692379012,255.369799074511,203.892923570116,251.592159984995,196.667414358783,216.078516798896,329.713698552666
RKO,93.1117196581974,149.782755691894,167.224924372081,168.97496444929,157.964121584658,223.399196026918,199.067076794536,105.593055933268,275.032141194228,104.961221416045,59.215193978172,234.785591700273,150.279546139302,109.933133577067,260.908973376949,225.877104984963,344.820938907208,188.466521442631,282.229674415938,169.899900128626,175.547363600359,320.596977469303,298.353394809724,136.991823226084,197.670786795969,150.834729739571,391.600373185471,427.95030565093,114.371658081481,391.488637525808,67.125148273535,141.659406253169,233.648730229579,516.520883146301,197.704216251269,299.904374100877,292.996559788419,230.082629415882,252.182964986463,97.5906953359432,191.784856713337,205.065115652746,210.200762867063,313.439042782183,168.964794955308,189.865364394654,189.961495986054,226.571244109973,413.168294888678,213.868605094222,215.827561271248,518.387575144884,203.599185424174,314.771759554438,123.814010028146,236.671863781398,214.584170752984,161.993225776559,617.01912655039,331.431064681477,101.094516029649,174.381100956866,192.461081207851,356.741327393249,137.777071065512,439.482778694909,151.695113508014,200.816952303562,136.46408493783,303.807089616299,0,323.248201934264,63.5546216127248,94.1761396931973,291.886368254388,116.43893889528,158.72816199353,191.261654904805,262.813581631073,191.034646349992,204.112261429917,220.157006195861,253.537578483352,250.123689200464,89.6385453041119
RT4,317.630687652299,277.364223653211,217.429405336939,252.195326277397,287.519394701864,276.7738488251,253.18872125896,331.086591907106,240.628895484539,326.297480422263,335.100850410316,223.968431629779,253.327198205329,344.411689633558,229.410707744383,242.32449551009,208.920950239739,251.001862197254,224.189151318035,267.861295341186,264.921762052764,253.082337714207,256.23334966845,399.409756497001,239.621343910195,310.721407222759,210.613539017262,281.143148422143,371.722510804154,267.55335667008,329.545471675819,259.119366138015,203.651927670303,319.832274798872,217.895854524841,213.951451206548,202.030005807738,230.916636039197,209.091362215473,309.200761059137,208.644927311836,245.753164018378,264.992452366947,211.643312828588,234.507362460431,265.718471154118,250.177537997193,275.328995010732,238.328185610355,253.206054125556,316.437069502161,318.300279660691,222.399225012474,178.25440307606,300.915822429611,188.784287007042,240.112011691686,249.202950050001,381.03608939623,209.551002556702,338.782582512273,236.742862828401,245.88867447978,249.934283399576,244.399419753236,248.827394699772,271.047630587423,234.66133791325,300.418187197573,189.906920168877,323.248201934264,0,320.968213014975,310.417416082005,173.033833692932,361.114209366677,270.360225589452,256.853417654967,185.111221224745,251.681687914785,216.778936482524,280.863269343857,184.029324926464,195.717893815002,340.001102272744
SW48,83.8436508854895,141.888907651926,167.616637271126,167.669373989465,159.832131213926,224.019075174599,206.359303880158,99.0408616599064,276.918590900171,94.0045403832628,43.5733521222125,228.213863322898,144.778526468991,110.084541910249,264.987129400939,227.948361366885,344.109044637627,192.032973845556,291.123582846302,168.292987009434,171.912774002954,334.164419140206,307.237164662714,132.29879023378,208.580460361363,147.252385131203,398.177709471814,432.088016951665,115.51638444987,391.572575217815,65.8816877411913,152.817798833199,240.571811164183,522.695713034656,207.377250184296,306.276919429021,295.382004316223,233.993558937787,255.068768197817,92.8573560018837,192.872672171653,203.861864753222,218.754474462527,318.065152563105,165.95143400348,192.853629648793,177.544223560915,226.755328795811,413.466010068533,212.916734391787,208.122917186804,524.042516456792,203.79418619912,312.97584799289,122.31569728463,237.740313305549,205.704608781731,156.58747638757,617.203855133863,330.18397479286,88.5848931635451,179.958855321255,193.706792315326,355.619504367049,139.234733719058,442.025151128807,142.203903028708,204.137542188156,136.545009490184,301.072075180627,63.5546216127248,320.968213014975,0,87.602402950606,291.482683819071,108.267326268725,151.070216011313,196.884744354386,268.123939695182,188.634068244238,204.239331217468,217.082662749753,257.443435665034,257.200492648192,84.2995323390648
SW620,106.03738988474,137.656985869506,159.588493881569,160.346120977406,151.355184346001,221.531260362054,201.44732254667,124.404211179842,263.374287937258,120.779527447678,89.4329895225612,225.76230975674,140.465635528119,142.81613194848,251.786391022985,221.770339289703,334.499401784011,188.77419045439,280.018656340875,165.513984338396,177.314217940256,320.946233798928,297.94369226859,158.849716079252,198.386865948208,146.290749808691,374.936850219862,418.119651202257,145.542050355146,377.424581534758,96.3217875636836,155.730977359116,219.854583326164,503.975372802101,191.524985842869,292.259240996341,271.140020455028,230.313385180481,244.105160422839,112.28911199757,177.987514957682,206.914940558362,212.640201531375,306.029592766136,161.686023734421,186.759586933897,178.508748556395,225.805367169815,404.600333158966,202.098363194744,219.236056872849,505.662371017489,198.048452240288,300.147999986351,137.872487455215,229.307830299034,194.10466280452,157.341299462536,597.298459657813,316.013720044593,117.27289447694,179.239256565958,189.949306862841,345.724065436809,142.849466259395,425.294959568416,143.952618806525,182.085543770848,140.863128005868,291.995078409992,94.1761396931973,310.417416082005,87.602402950606,0,275.236060544655,135.175274964037,149.002157059879,184.924596509334,249.55366521163,183.604964400891,190.352821810283,217.490064139765,240.785107273721,239.071093233917,101.959858975768
SW780,299.213314890319,253.243763307107,198.197617922509,232.729705415746,253.867983556419,256.4356222058,232.707075345253,315.437760265067,224.973122434018,291.412908997371,303.299820627915,207.323988667474,237.538265805917,321.438402490198,209.746748647902,213.273729302704,188.148114071546,224.53865158813,204.547351733513,243.048351225273,245.178152086588,234.851438878021,213.640840741617,372.706775823428,216.59368298503,285.853945286717,203.545527423307,265.354101804958,339.850466397764,250.109018526333,299.371127267688,242.095294995378,189.072190800815,320.207650519275,176.256325664152,208.376786373016,159.855365818943,207.754687659376,201.526315255415,288.187389686059,184.337611063817,231.362530315474,209.480258563505,206.52285324519,214.094253844213,232.167847834225,211.828216707508,240.620226852933,235.355402105026,231.560796047761,286.173874049684,328.642723960912,209.808161399116,203.907056942931,276.304762850432,177.155396556209,234.704218454377,235.705493336787,396.995686649271,189.093299876578,318.550941285073,220.523555645667,206.15668906567,244.641360817861,215.736007796327,251.932514897368,243.116102720729,210.689907652378,276.02533932701,176.11241936932,291.886368254388,173.033833692932,291.482683819071,275.236060544655,0,328.109113957618,245.331153993576,209.664025409763,143.104561900154,223.186059887321,190.710264364372,227.784672838667,178.779070686707,197.597678913453,315.714738567653
SW837,122.16459678492,182.120386036077,203.447175655282,206.036372261165,193.443077614697,255.842658121199,245.491271013984,142.571916578228,302.245050844996,134.076634051357,97.6854840476713,258.713795020284,186.896390829114,128.11139121772,296.334455534051,265.814123508606,386.885937941707,230.331416999305,320.822997163932,220.425975116494,215.91358798445,367.884049109776,335.512061194616,126.096140628443,237.914612435355,171.150070771383,434.379999664699,463.679075410141,122.614194925754,433.290290769378,109.266956700055,201.124366650352,280.220574530273,557.027974742493,234.2281270977,341.560645784942,334.840091435062,265.980061422167,292.240339727397,133.473705081751,239.506763298415,237.969794062201,256.422202071599,361.239007519437,210.135563792197,222.251784733325,228.333288074885,260.862709716081,447.517723533261,247.305062118061,240.514467237633,557.244443729228,236.440121652856,347.022995744687,152.267262188386,273.938687655035,252.189753942012,191.731307994924,658.876232942036,362.098787466317,114.341624760764,221.805733308574,226.015942235377,387.197905965351,181.396587289407,472.336502255465,177.771487331426,226.476827380352,167.422823073805,349.995620814173,116.43893889528,361.114209366677,108.267326268725,135.175274964037,328.109113957618,0,176.908934899122,248.354794509839,308.7226568477,212.167210383361,248.330225783776,249.871052591262,295.378592295391,293.816814226896,115.750676782354
SW900,143.817168617265,158.332712954528,157.577900143721,161.607890428978,172.831566848628,218.539769635176,186.270652350084,167.09494209535,245.401919244269,152.721905474652,159.0053015421,214.647638797988,148.384249742216,172.309060985293,231.14235182486,208.199132565385,285.179745263818,180.955668570838,257.884450198214,180.504992299055,171.329790609855,289.150351375269,270.937945884486,212.938315233353,176.091902895969,162.171829015803,332.579915215784,373.002626992721,190.972919638895,338.205273411812,154.132066919654,158.296377419441,209.169441461714,464.286869141421,189.409280545577,272.121331338416,258.867148424851,201.462872183401,219.26658395148,145.406667130897,181.072173020355,182.897047942923,211.825191207287,279.512710412225,160.380622183733,176.340949476659,190.311695336773,204.80150106353,356.672719366586,203.835200971292,222.134489421132,463.331153549558,175.53318273598,262.643802492316,145.647066517566,203.192433791385,187.256349181866,154.056837366125,546.031718884738,279.421379428927,174.579757375516,157.067518479111,170.915745801537,304.115122251656,136.600629946252,380.856344728002,153.167854474914,172.200527467353,160.97804975946,276.78436630364,158.72816199353,270.360225589452,151.070216011313,149.002157059879,245.331153993576,176.908934899122,0,203.379196095004,245.849209464337,164.401835973996,178.161590683748,222.777989560972,223.129198812023,224.877098484338,164.193141037938
SW948,213.811056893883,190.240591626184,168.700925522395,189.338865058147,174.878536775376,218.92301685813,199.569615284678,219.66216602398,246.039101637354,200.269826574091,205.516619998149,210.919028095973,169.539197357756,238.037583320428,201.207002060899,210.961849844042,252.956963410699,174.936836769634,248.827576764454,185.000389536651,194.214721768591,266.597054775749,241.987848597309,282.255677598897,189.852877316107,217.457679555033,305.402884693859,351.457334480953,249.689175888642,310.525577101921,210.015006460098,179.926527149703,204.828165321044,409.143120214927,164.161584048819,228.429575190214,202.620953636965,202.111328765618,213.658293703942,190.343613177428,165.356946069065,210.910852466992,192.990447206277,239.673835627973,166.94279412036,193.690749325083,191.736720920016,212.61712393573,329.34640871924,201.854090513302,239.351784360586,418.161828291462,202.476940257144,252.930403996293,207.128739913413,175.375440079845,204.38550414667,185.955639681312,494.90245648724,247.709133510892,231.866853216079,185.683615478643,179.262064021385,290.553575520066,171.177140444639,347.071609042738,185.513528418222,167.30261062503,213.552691932909,221.247694054246,191.261654904805,256.853417654967,196.884744354386,184.924596509334,209.664025409763,248.354794509839,203.379196095004,0,191.432162232532,203.301038864518,183.878211810104,204.022636356448,210.972575043776,209.693328791187,220.994018265717
T-24,281.763838386527,238.655103837749,204.911881885006,215.930321040254,232.406709661307,248.676299123678,207.149107957319,295.301633340565,215.987342483491,276.35529156177,278.175874657475,210.454349537558,226.750768211492,301.714272088575,194.673553570035,211.086832582299,201.227398258729,201.210030416578,194.391158046751,222.705554953117,229.152754468382,238.250399082381,221.66823008514,355.359529987863,195.153692902142,267.687999588701,215.261215620024,284.635618686985,323.077216706643,264.572830604803,278.466116159074,221.601773922902,163.954973172657,314.99473990124,161.498056322508,189.479616788502,172.028769146833,209.891374066187,195.222588481185,268.638973735623,156.318469421361,226.498813242164,201.812787307508,191.577048025449,193.12097312347,237.60391526017,192.106936192786,227.360828215336,237.720625895285,211.328880937552,268.798973821854,347.077640946796,194.766213231548,201.250555673812,260.978885782965,165.959247246661,210.385241888732,235.397210675962,428.722110715195,186.362439611116,303.337705259868,206.333211597428,196.837637710064,243.669582498154,197.040611936985,255.877149647706,225.527616724946,188.820000558219,257.726907962632,163.819692379012,262.813581631073,185.111221224745,268.123939695182,249.55366521163,143.104561900154,308.7226568477,245.849209464337,191.432162232532,0,211.685976201666,169.254103918927,216.609282427752,158.512420720142,184.616595568675,293.225327246952
T47D,188.282663613078,180.050997179663,174.108769552105,168.14451219805,193.824719201134,212.825408125605,195.644451476617,217.871539796646,241.682550649807,188.32939802647,198.785336301653,188.394560435888,171.93210152984,208.128264700761,216.024054592733,201.796545451548,270.310114133027,193.209945447407,241.2601745953,198.840886284378,206.856376893775,269.962173051992,241.978160812142,249.415356629665,176.517101828405,189.600621476882,302.792395138309,350.013977702495,232.990826308181,320.523511502181,194.699591280523,178.268798113923,196.348764088723,423.421869236551,182.821968742439,234.15038336303,232.798415625453,200.869526500898,210.915572804358,183.923613950262,181.049357852087,186.00258983347,213.364993212352,248.019477566713,154.668862837746,190.923077813713,197.960243459536,244.47326231889,322.763854989921,213.986509402475,207.7067185617,435.57315806036,154.770136680568,237.342120747228,189.459415495508,181.301432968577,192.866466203622,179.675004562858,536.861723467188,237.829830125198,209.231739888898,181.995873181958,178.439742601651,301.797767925169,154.791068558654,349.481709640901,173.98456211181,165.447774669399,192.323463824096,255.369799074511,191.034646349992,251.681687914785,188.634068244238,183.604964400891,223.186059887321,212.167210383361,164.401835973996,203.301038864518,211.685976201666,0,166.878590017893,210.233411190937,208.148929139998,213.198680246019,200.934763156687
TCCSUP,209.025180298239,180.481047956374,162.190659927278,170.10763982095,194.607157777164,222.361935512435,164.734515770687,221.526267405448,212.31185430549,211.419189821928,218.253628138919,187.697848801444,166.480153368921,232.991693182478,188.917428012206,186.583266751046,227.629275797015,165.743529273387,211.304037546212,177.966878245839,180.447372568183,247.450927611029,242.479981826241,287.355729590405,172.63353121532,206.536808486136,261.709935452477,319.039754395633,263.64774706922,272.339264604418,213.870078412765,182.228087676147,157.168243615954,368.40276940589,156.868248015618,207.563659841245,198.223438788021,183.390862467535,179.377414721321,188.787655276043,131.974954713379,187.041150246522,199.113418137172,211.808810578815,150.966623584583,191.491303633022,166.818879156264,203.875496231154,296.926736129836,195.72218198813,234.75872626757,400.837955071358,164.032867018405,211.09430381142,184.527150480735,161.635506286201,176.183408490671,177.621493500668,481.386029104007,221.532328371137,235.459134180051,163.811273945516,181.157228737017,263.134079572242,166.071153281706,315.808276937226,180.216050896613,156.492694827133,207.563219421187,203.892923570116,204.112261429917,216.778936482524,204.239331217468,190.352821810283,190.710264364372,248.330225783776,178.161590683748,183.878211810104,169.254103918927,166.878590017893,0,218.759136961623,166.11973674022,181.905520412738,223.492159984654
UACC-812,235.600296082183,207.230549632484,204.781729056668,211.815064907665,226.196044563633,228.140869758717,224.175679120868,254.310567260017,265.82418252814,221.892668297175,223.75297174074,211.448417813375,220.892971610974,251.141980487661,247.390353515258,220.544141791182,282.854227515516,201.58508489492,254.352221819922,221.645601282539,229.402346777394,280.956836411511,249.924542618333,286.397647055495,209.426020516345,243.350621545798,333.971147205245,355.403715799327,262.366110004181,335.847429902809,225.665998287371,223.636183818793,242.447301401438,435.768596213559,202.849915603995,265.617818794231,249.737974026063,233.685019956452,249.026390523296,231.216357619743,211.139086742294,228.339733296037,218.764619143902,263.775956993257,199.038828709842,220.846227655541,199.913014311366,229.006438623785,339.587574615622,232.141413255689,252.212117467528,447.808916562061,210.361290761179,266.381132183383,215.070651079188,220.525262363906,234.245643988245,218.410438124845,532.408783522448,276.557359677705,247.122795430338,223.184894364497,199.719308043885,294.520305928461,196.167879353643,363.213835901533,204.747194048453,206.641010406593,236.598595224162,251.592159984995,220.157006195861,280.863269343857,217.082662749753,217.490064139765,227.784672838667,249.871052591262,222.777989560972,204.022636356448,216.609282427752,210.233411190937,218.759136961623,0,229.487382751197,245.251938809383,242.114394245745
UM-UC-3,262.136904268236,232.752352609619,192.965435064105,196.053133530216,242.077159910709,244.494877143032,190.191066815361,275.679038611821,207.179076653126,268.83023934484,270.798855102632,211.384195989873,200.157046312192,286.507561952502,211.371672756282,202.698455741187,234.879342009261,185.806331327152,205.327537734055,217.373121904819,205.765464810022,222.735826413359,233.387293193961,337.311911904101,187.01052840979,247.292671148758,225.184384189395,306.4044550426,309.328238237383,270.404775332558,264.752466601163,205.813414793201,158.12297813114,341.908165911084,169.641312566503,192.089326138145,177.620443233788,210.299110033369,177.933502683543,254.321913191014,161.942121132793,206.550131994549,219.687555016672,216.001848049416,184.049985834267,227.887232910245,204.591332706523,226.765434064685,268.145663817931,214.837569193124,276.871443175004,348.729654152724,193.39804059712,198.727148160745,243.389721402729,164.128670483582,207.100305236068,208.74792403554,441.353575129003,220.710564670625,282.674438261847,202.36938989161,188.47714287769,250.367156202159,201.093917748733,274.821907785576,217.804171287975,187.493043003618,239.577731452982,196.667414358783,253.537578483352,184.029324926464,257.443435665034,240.785107273721,178.779070686707,295.378592295391,223.129198812023,210.972575043776,158.512420720142,208.148929139998,166.11973674022,229.487382751197,0,178.577640072901,273.167243357598
VCaP,256.638402537072,228.890861811878,191.91910514686,207.908949402075,233.997422315569,237.860663719396,212.621512960778,266.326981331265,228.590657260543,261.801259511295,267.459668913683,221.131603875528,207.996111443565,279.742382208433,211.722939319599,202.928057954786,241.097613618944,203.477404435487,232.525922511159,217.826043332627,214.754265674182,240.008047487089,242.066868717674,332.278982133705,192.983803444428,258.364191414308,254.30469860683,308.139518546801,305.344858278887,286.183228015527,262.389396303265,211.999881175006,172.371957717783,361.469032977704,174.081005466773,211.351432913381,198.913089797106,206.327705268093,191.525797127427,243.791506948718,177.148374234614,217.630144707337,224.784928635237,225.915309739545,189.890834792942,220.979760015182,219.780519648884,237.575036807135,289.352198640387,224.567224786489,273.034296268377,373.749329724936,197.389504144205,207.433125164425,241.406419711849,190.564897598422,221.383204430015,206.968502744736,454.74039392206,230.12043055361,273.328223455246,198.75572509133,204.27316621841,267.635129274921,194.423803677596,302.228437614393,226.612330326936,196.454271103687,244.036351959084,216.078516798896,250.123689200464,195.717893815002,257.200492648192,239.071093233917,197.597678913453,293.816814226896,224.877098484338,209.693328791187,184.616595568675,213.198680246019,181.905520412738,245.251938809383,178.577640072901,0,270.604663232255
VM-CUB-1,93.0805989885913,152.909796924169,183.948200565939,172.500582924463,172.986479780954,231.546010523791,220.576853214524,116.775626821326,291.969103641047,121.621524487888,74.4417823208614,242.71793281136,154.53672596663,114.552110322647,280.357531958008,239.664055806991,370.005852929255,212.221994780923,304.670796508262,190.458460284182,188.289749216035,341.325260706547,327.674134563169,124.253444501796,223.376167153667,145.324790125887,412.076298166997,452.54156601129,119.206689906653,412.788599191998,76.4125069304184,160.417069576719,258.240870278426,540.508102900202,224.40999716388,320.163514011097,314.077938530612,255.718275550637,265.965169131799,107.135785904516,213.176180915232,222.970348059216,241.176198489631,342.65339955661,191.436854579748,201.084351338011,209.759461151157,247.498865309957,434.742874044028,228.307357320847,225.303359027168,542.89823885757,216.014928076965,329.728066694173,132.066852419631,257.718515165074,223.050347154862,170.728709196031,639.291061803721,352.426273531624,92.338482873383,201.340066586762,210.974262414535,366.702081739261,161.577505334397,460.064558480596,165.378940533436,215.296333084243,136.7488482522,329.713698552666,89.6385453041119,340.001102272744,84.2995323390648,101.959858975768,315.714738567653,115.750676782354,164.193141037938,220.994018265717,293.225327246952,200.934763156687,223.492159984654,242.114394245745,273.167243357598,270.604663232255,0
